record_id,building_id,building_name,building_type,timestamp,electricity_kwh,water_m3,hvac_kwh,cooling_load_kwh,chilled_water_supply_temp_c,chilled_water_return_temp_c,environment_temp_c,humidity_rh,occupancy_density_per_100m2,equipment_id,equipment_status
R00822,BLD-C,图书信息楼C,library,2026-01-26 15:00:00,388.68,9.38,124.76,398.64,6.5,11.0,9.8,52.9,59.8,CT-C-03,normal
R00823,BLD-C,图书信息楼C,library,2026-01-26 18:00:00,316.92,8.79,101.13,318.92,7.2,11.1,6.7,51.9,74.1,CT-C-03,normal
R00824,BLD-C,图书信息楼C,library,2026-01-26 21:00:00,325.33,8.92,104.59,324.57,7.3,11.1,3.8,37.4,8.8,CT-C-03,normal
R00825,BLD-D,科研实验楼D,lab,2026-01-26 00:00:00,409.03,11.25,136.12,415.81,6.1,12.2,1.6,40.2,8.9,FCU-D-04,normal
R00826,BLD-D,科研实验楼D,lab,2026-01-26 03:00:00,438.37,11.51,146.66,443.06,7.4,12.0,0.2,37.5,8.6,FCU-D-04,normal
R00827,BLD-D,科研实验楼D,lab,2026-01-26 06:00:00,521.96,11.13,157.71,384.09,6.4,12.2,3.5,46.9,52.3,FCU-D-04,abnormal
R00828,BLD-D,科研实验楼D,lab,2026-01-26 09:00:00,473.35,11.49,156.06,474.61,6.2,12.2,5.4,42.6,65.9,FCU-D-04,normal
R00829,BLD-D,科研实验楼D,lab,2026-01-26 12:00:00,478.45,11.84,159.01,501.83,7.4,12.4,9.3,44.6,77.6,FCU-D-04,normal
R00830,BLD-D,科研实验楼D,lab,2026-01-26 15:00:00,434.6,11.49,143.29,408.91,7.3,11.4,11.0,54.2,84.4,FCU-D-04,normal
R00831,BLD-D,科研实验楼D,lab,2026-01-26 18:00:00,375.83,11.06,124.01,375.56,7.3,11.9,8.0,43.5,95,FCU-D-04,normal
R00832,BLD-D,科研实验楼D,lab,2026-01-26 21:00:00,381.48,11.02,126.28,363.12,6.5,11.7,3.2,49.8,10.5,FCU-D-04,normal
R00833,BLD-A,综合教学楼A,teaching,2026-01-27 00:00:00,242.08,9.39,80.07,233.62,7.4,12.1,2.3,36.5,3.7,AHU-A-01,normal
R00834,BLD-A,综合教学楼A,teaching,2026-01-27 03:00:00,249.05,9.42,82.45,253.06,7.0,12.5,0.8,43.6,2.3,AHU-A-01,normal
R00835,BLD-A,综合教学楼A,teaching,2026-01-27 06:00:00,263.25,9.54,87.09,251.89,6.4,11.8,2.4,37.5,23.6,AHU-A-01,normal
R00836,BLD-A,综合教学楼A,teaching,2026-01-27 09:00:00,320.64,10.24,106.87,321.83,6.2,12.7,7.1,39.6,24.9,AHU-A-01,normal
R00837,BLD-A,综合教学楼A,teaching,2026-01-27 12:00:00,288.31,9.93,95.35,296.65,7.0,11.2,9.5,54.3,34.6,AHU-A-01,normal
R00838,BLD-A,综合教学楼A,teaching,2026-01-27 15:00:00,278.28,9.77,91.64,268.45,6.3,12.0,9.4,45.0,33.4,AHU-A-01,normal
R00839,BLD-A,综合教学楼A,teaching,2026-01-27 18:00:00,250.78,9.55,82.99,252.84,6.2,11.5,5.9,42.9,40.9,AHU-A-01,normal
R00840,BLD-A,综合教学楼A,teaching,2026-01-27 21:00:00,240.27,9.45,79.62,239.86,6.5,10.9,4.0,43.8,1.9,AHU-A-01,normal
R00841,BLD-B,行政办公楼B,office,2026-01-27 00:00:00,237.15,7.88,78.41,236.72,6.4,12.7,2.6,40.5,4.3,CH-B-02,normal
R00842,BLD-B,行政办公楼B,office,2026-01-27 03:00:00,225.57,7.69,74.14,237.31,6.7,12.2,2.2,37.6,3.9,CH-B-02,normal
R00843,BLD-B,行政办公楼B,office,2026-01-27 06:00:00,253.36,7.97,83.68,246.79,6.6,12.5,3.1,38.1,25.0,CH-B-02,normal
R00844,BLD-B,行政办公楼B,office,2026-01-27 09:00:00,264.17,7.88,86.12,263.97,6.3,12.7,5.9,38.9,31.0,CH-B-02,normal
R00845,BLD-B,行政办公楼B,office,2026-01-27 12:00:00,251.3,7.85,81.82,253.81,6.1,11.9,8.5,47.5,34.5,CH-B-02,normal
R00846,BLD-B,行政办公楼B,office,2026-01-27 15:00:00,259.54,8.0,84.95,271.96,6.5,11.2,9.3,49.0,44.2,CH-B-02,normal
R00847,BLD-B,行政办公楼B,office,2026-01-27 18:00:00,219.38,7.71,71.86,213.26,7.5,12.6,7.8,44.7,43.6,CH-B-02,normal
R00848,BLD-B,行政办公楼B,office,2026-01-27 21:00:00,231.17,7.76,76.16,240.47,6.4,12.4,2.0,41.6,5.0,CH-B-02,normal
R00849,BLD-C,图书信息楼C,library,2026-01-27 00:00:00,314.32,8.75,100.56,308.37,6.1,11.3,3.1,48.7,5.8,CT-C-03,normal
R00850,BLD-C,图书信息楼C,library,2026-01-27 03:00:00,345.07,9.0,111.15,358.26,7.1,11.1,0.9,48.4,5.5,CT-C-03,normal
R00851,BLD-C,图书信息楼C,library,2026-01-27 06:00:00,473.87,9.16,139.61,357.21,7.1,11.2,2.3,41.4,42.8,CT-C-03,abnormal
R00852,BLD-C,图书信息楼C,library,2026-01-27 09:00:00,401.91,9.23,128.49,406.93,7.3,11.5,5.2,45.4,43.7,CT-C-03,normal
R00853,BLD-C,图书信息楼C,library,2026-01-27 12:00:00,383.52,9.28,122.77,359.76,7.4,12.5,9.1,40.7,51.0,CT-C-03,normal
R00854,BLD-C,图书信息楼C,library,2026-01-27 15:00:00,389.19,9.39,124.96,378.21,7.0,11.4,9.9,53.4,64.5,CT-C-03,normal
R00855,BLD-C,图书信息楼C,library,2026-01-27 18:00:00,320.12,8.8,102.16,320.08,6.9,12.0,6.1,52.2,67.7,CT-C-03,normal
R00856,BLD-C,图书信息楼C,library,2026-01-27 21:00:00,319.98,8.86,102.7,294.78,6.8,12.0,3.9,43.4,7.9,CT-C-03,normal
R00857,BLD-D,科研实验楼D,lab,2026-01-27 00:00:00,376.23,10.93,124.26,396.26,6.2,11.2,2.8,36.8,9.5,FCU-D-04,normal
R00858,BLD-D,科研实验楼D,lab,2026-01-27 03:00:00,403.55,11.11,133.87,393.82,6.8,12.7,0.5,47.1,9.7,FCU-D-04,normal
R00859,BLD-D,科研实验楼D,lab,2026-01-27 06:00:00,448.2,11.53,149.49,468.81,6.8,12.6,2.5,38.3,50.1,FCU-D-04,normal
R00860,BLD-D,科研实验楼D,lab,2026-01-27 09:00:00,507.91,11.96,169.2,526.05,6.1,12.0,6.8,43.0,69.2,FCU-D-04,normal
R00861,BLD-D,科研实验楼D,lab,2026-01-27 12:00:00,439.35,11.45,144.72,437.57,6.5,12.6,9.8,48.1,73.5,FCU-D-04,normal
R00862,BLD-D,科研实验楼D,lab,2026-01-27 15:00:00,454.63,11.55,150.13,479.94,6.9,12.5,9.0,43.4,80.0,FCU-D-04,normal
R00863,BLD-D,科研实验楼D,lab,2026-01-27 18:00:00,405.56,11.36,134.78,386.54,6.7,11.0,7.1,46.7,95,FCU-D-04,normal
R00864,BLD-D,科研实验楼D,lab,2026-01-27 21:00:00,413.61,11.47,138.27,410.96,7.2,12.6,3.8,43.4,9.5,FCU-D-04,normal
R00865,BLD-A,综合教学楼A,teaching,2026-01-28 00:00:00,259.04,9.67,86.33,244.49,7.2,11.3,2.3,40.4,3.3,AHU-A-01,normal
R00866,BLD-A,综合教学楼A,teaching,2026-01-28 03:00:00,238.04,9.3,78.53,225.76,6.1,12.2,1.9,38.5,1.8,AHU-A-01,normal
R00867,BLD-A,综合教学楼A,teaching,2026-01-28 06:00:00,251.2,9.4,82.78,234.91,6.2,12.4,3.3,47.2,23.3,AHU-A-01,normal
R00868,BLD-A,综合教学楼A,teaching,2026-01-28 09:00:00,293.42,9.78,96.66,275.26,7.0,12.3,6.1,39.9,24.0,AHU-A-01,normal
R00869,BLD-A,综合教学楼A,teaching,2026-01-28 12:00:00,314.03,10.34,104.89,303.93,6.5,11.1,9.8,43.7,35.1,AHU-A-01,normal
R00870,BLD-A,综合教学楼A,teaching,2026-01-28 15:00:00,309.52,10.35,103.42,298.61,6.8,12.3,10.9,54.9,35.4,AHU-A-01,normal
R00871,BLD-A,综合教学楼A,teaching,2026-01-28 18:00:00,257.86,9.7,85.68,242.13,6.3,11.3,6.5,39.9,42.7,AHU-A-01,normal
R00872,BLD-A,综合教学楼A,teaching,2026-01-28 21:00:00,262.89,9.76,87.79,251.2,6.3,11.9,2.6,43.3,3.9,AHU-A-01,normal
R00873,BLD-B,行政办公楼B,office,2026-01-28 00:00:00,217.68,7.59,71.31,229.77,6.3,11.6,2.6,44.1,3.6,CH-B-02,normal
R00874,BLD-B,行政办公楼B,office,2026-01-28 03:00:00,218.22,7.51,71.3,230.54,6.2,11.1,0.8,37.7,2.8,CH-B-02,normal
R00875,BLD-B,行政办公楼B,office,2026-01-28 06:00:00,324.53,7.9,97.78,227.61,6.5,11.1,1.7,45.1,25.0,CH-B-02,abnormal
R00876,BLD-B,行政办公楼B,office,2026-01-28 09:00:00,285.96,8.15,94.02,282.68,6.8,11.5,5.6,42.3,34.0,CH-B-02,normal
R00877,BLD-B,行政办公楼B,office,2026-01-28 12:00:00,252.21,7.93,82.37,248.73,7.0,11.2,9.9,41.9,38.1,CH-B-02,normal
R00878,BLD-B,行政办公楼B,office,2026-01-28 15:00:00,257.93,8.09,84.66,262.17,6.1,11.2,11.3,43.4,39.7,CH-B-02,normal
R00879,BLD-B,行政办公楼B,office,2026-01-28 18:00:00,229.93,7.82,75.59,244.21,6.1,12.8,6.8,40.2,49.3,CH-B-02,normal
R00880,BLD-B,行政办公楼B,office,2026-01-28 21:00:00,224.67,7.7,73.87,234.3,7.1,11.4,2.7,49.8,2.8,CH-B-02,normal
R00881,BLD-C,图书信息楼C,library,2026-01-28 00:00:00,323.83,8.84,103.86,320.98,6.6,11.8,2.6,39.6,8.2,CT-C-03,normal
R00882,BLD-C,图书信息楼C,library,2026-01-28 03:00:00,321.44,8.74,102.8,323.06,6.2,11.4,1.3,41.7,6.3,CT-C-03,normal
R00883,BLD-C,图书信息楼C,library,2026-01-28 06:00:00,354.32,9.0,113.72,323.22,6.1,12.2,2.6,37.7,36.6,CT-C-03,normal
R00884,BLD-C,图书信息楼C,library,2026-01-28 09:00:00,390.2,9.23,124.75,384.38,6.1,11.0,7.2,48.5,45.2,CT-C-03,normal
R00885,BLD-C,图书信息楼C,library,2026-01-28 12:00:00,396.67,9.46,127.58,395.26,6.7,11.4,9.7,51.9,53.7,CT-C-03,normal
R00886,BLD-C,图书信息楼C,library,2026-01-28 15:00:00,401.74,9.51,129.39,366.58,6.6,12.6,9.7,48.4,71.7,CT-C-03,normal
R00887,BLD-C,图书信息楼C,library,2026-01-28 18:00:00,318.56,8.82,101.73,288.27,6.8,12.5,6.8,44.0,73.0,CT-C-03,normal
R00888,BLD-C,图书信息楼C,library,2026-01-28 21:00:00,329.55,8.9,105.9,330.47,6.7,11.1,2.6,42.7,5.8,CT-C-03,normal
R00889,BLD-D,科研实验楼D,lab,2026-01-28 00:00:00,406.26,11.28,135.28,408.54,7.3,11.9,2.5,45.3,10.7,FCU-D-04,normal
R00890,BLD-D,科研实验楼D,lab,2026-01-28 03:00:00,406.3,11.16,134.95,400.54,7.5,11.5,0.8,48.2,10.9,FCU-D-04,normal
R00891,BLD-D,科研实验楼D,lab,2026-01-28 06:00:00,409.04,11.01,134.81,422.19,6.0,12.6,1.5,46.8,54.3,FCU-D-04,normal
R00892,BLD-D,科研实验楼D,lab,2026-01-28 09:00:00,473.72,11.51,156.28,463.77,7.0,11.4,5.7,42.8,63.8,FCU-D-04,normal
R00893,BLD-D,科研实验楼D,lab,2026-01-28 12:00:00,481.8,11.89,160.27,472.49,6.5,10.9,9.4,53.3,68.6,FCU-D-04,normal
R00894,BLD-D,科研实验楼D,lab,2026-01-28 15:00:00,602.33,11.79,182.77,479.67,6.4,12.2,9.7,52.9,86.2,FCU-D-04,abnormal
R00895,BLD-D,科研实验楼D,lab,2026-01-28 18:00:00,430.63,11.69,144.08,440.96,7.2,11.1,7.3,44.4,92.7,FCU-D-04,normal
R00896,BLD-D,科研实验楼D,lab,2026-01-28 21:00:00,489.3,11.05,148.16,360.17,6.9,11.6,3.5,43.5,11.5,FCU-D-04,abnormal
R00897,BLD-A,综合教学楼A,teaching,2026-01-29 00:00:00,250.51,9.51,83.14,263.81,6.8,11.4,2.0,47.3,3.5,AHU-A-01,normal
R00898,BLD-A,综合教学楼A,teaching,2026-01-29 03:00:00,275.66,9.81,92.17,288.69,6.1,12.5,0.1,39.7,2.1,AHU-A-01,normal
R00899,BLD-A,综合教学楼A,teaching,2026-01-29 06:00:00,341.92,9.56,103.46,256.33,6.3,12.4,1.7,36.1,23.7,AHU-A-01,abnormal
R00900,BLD-A,综合教学楼A,teaching,2026-01-29 09:00:00,302.56,9.94,100.09,304.97,6.3,11.7,6.5,49.8,25.6,AHU-A-01,normal
R00901,BLD-A,综合教学楼A,teaching,2026-01-29 12:00:00,295.5,10.03,98.01,277.15,7.1,12.5,9.5,51.3,28.6,AHU-A-01,normal
R00902,BLD-A,综合教学楼A,teaching,2026-01-29 15:00:00,281.2,9.88,92.89,280.18,7.4,11.9,10.4,54.7,38.9,AHU-A-01,normal
R00903,BLD-A,综合教学楼A,teaching,2026-01-29 18:00:00,261.61,9.83,87.19,268.84,6.8,11.6,7.4,45.3,42.6,AHU-A-01,normal
R00904,BLD-A,综合教学楼A,teaching,2026-01-29 21:00:00,237.01,9.3,78.2,234.83,6.5,12.5,2.3,45.2,2.3,AHU-A-01,normal
R00905,BLD-B,行政办公楼B,office,2026-01-29 00:00:00,216.97,7.51,70.87,219.1,6.4,12.0,1.1,40.5,4.6,CH-B-02,normal
R00906,BLD-B,行政办公楼B,office,2026-01-29 03:00:00,214.62,7.46,70.0,221.71,6.7,12.0,0.9,37.3,3.1,CH-B-02,normal
R00907,BLD-B,行政办公楼B,office,2026-01-29 06:00:00,246.7,7.84,81.18,233.57,6.4,12.4,2.5,36.3,21.4,CH-B-02,normal
R00908,BLD-B,行政办公楼B,office,2026-01-29 09:00:00,265.17,7.93,86.58,261.82,6.0,12.5,6.5,50.5,33.9,CH-B-02,normal
R00909,BLD-B,行政办公楼B,office,2026-01-29 12:00:00,275.07,8.15,90.44,270.51,6.5,12.1,8.2,51.9,38.6,CH-B-02,normal
R00910,BLD-B,行政办公楼B,office,2026-01-29 15:00:00,283.99,8.33,93.85,269.07,7.1,12.7,9.2,50.6,37.0,CH-B-02,normal
R00911,BLD-B,行政办公楼B,office,2026-01-29 18:00:00,236.3,7.93,77.96,228.1,7.3,11.4,7.2,52.3,49.4,CH-B-02,normal
R00912,BLD-B,行政办公楼B,office,2026-01-29 21:00:00,232.73,7.8,76.76,229.04,7.1,11.3,2.3,40.2,4.0,CH-B-02,normal
R00913,BLD-C,图书信息楼C,library,2026-01-29 00:00:00,306.23,8.59,97.5,292.95,6.4,12.0,2.0,37.9,8.9,CT-C-03,normal
R00914,BLD-C,图书信息楼C,library,2026-01-29 03:00:00,320.93,8.72,102.59,307.55,7.0,12.7,1.1,48.1,6.4,CT-C-03,normal
R00915,BLD-C,图书信息楼C,library,2026-01-29 06:00:00,364.57,9.17,117.54,372.02,6.0,12.7,3.6,41.6,44.9,CT-C-03,normal
R00916,BLD-C,图书信息楼C,library,2026-01-29 09:00:00,421.45,9.5,135.7,422.03,7.2,11.4,6.4,47.8,55.8,CT-C-03,normal
R00917,BLD-C,图书信息楼C,library,2026-01-29 12:00:00,373.79,9.19,119.35,377.3,6.2,12.5,9.3,53.9,55.9,CT-C-03,normal
R00918,BLD-C,图书信息楼C,library,2026-01-29 15:00:00,368.17,9.23,117.72,380.31,6.4,11.1,11.0,54.4,64.2,CT-C-03,normal
R00919,BLD-C,图书信息楼C,library,2026-01-29 18:00:00,309.64,8.77,98.75,316.45,6.9,12.6,7.9,42.5,78.8,CT-C-03,normal
R00920,BLD-C,图书信息楼C,library,2026-01-29 21:00:00,397.31,8.74,116.15,301.7,7.4,11.8,3.8,37.1,8.5,CT-C-03,abnormal
R00921,BLD-D,科研实验楼D,lab,2026-01-29 00:00:00,419.55,11.41,140.08,443.3,7.2,12.2,2.0,45.4,12.0,FCU-D-04,normal
R00922,BLD-D,科研实验楼D,lab,2026-01-29 03:00:00,506.55,11.06,153.43,394.02,6.7,11.0,1.2,43.3,11.8,FCU-D-04,abnormal
R00923,BLD-D,科研实验楼D,lab,2026-01-29 06:00:00,446.02,11.44,148.48,427.2,6.6,12.1,1.6,43.9,61.4,FCU-D-04,normal
R00924,BLD-D,科研实验楼D,lab,2026-01-29 09:00:00,472.63,11.5,155.88,503.05,7.2,12.4,5.7,40.2,66.4,FCU-D-04,normal
R00925,BLD-D,科研实验楼D,lab,2026-01-29 12:00:00,483.61,11.96,161.11,486.69,7.1,11.4,10.0,52.1,72.7,FCU-D-04,normal
R00926,BLD-D,科研实验楼D,lab,2026-01-29 15:00:00,488.52,12.06,163.08,488.28,6.3,12.6,10.6,52.6,80.2,FCU-D-04,normal
R00927,BLD-D,科研实验楼D,lab,2026-01-29 18:00:00,418.98,11.62,139.98,449.03,7.0,12.1,8.2,42.9,95,FCU-D-04,normal
R00928,BLD-D,科研实验楼D,lab,2026-01-29 21:00:00,414.67,11.51,138.72,401.01,6.6,11.7,4.1,39.6,11.3,FCU-D-04,normal
R00929,BLD-A,综合教学楼A,teaching,2026-01-30 00:00:00,236.78,9.26,78.04,223.92,7.1,11.7,1.7,40.3,3.9,AHU-A-01,normal
R00930,BLD-A,综合教学楼A,teaching,2026-01-30 03:00:00,247.9,9.48,82.22,256.51,6.3,12.5,2.3,45.0,1.8,AHU-A-01,normal
R00931,BLD-A,综合教学楼A,teaching,2026-01-30 06:00:00,258.93,9.53,85.64,272.31,6.9,12.8,3.4,43.3,17.7,AHU-A-01,normal
R00932,BLD-A,综合教学楼A,teaching,2026-01-30 09:00:00,323.2,10.18,107.57,309.94,6.4,11.4,5.7,43.8,25.4,AHU-A-01,normal
R00933,BLD-A,综合教学楼A,teaching,2026-01-30 12:00:00,314.96,10.33,105.18,316.86,6.0,11.2,9.5,45.8,33.2,AHU-A-01,normal
R00934,BLD-A,综合教学楼A,teaching,2026-01-30 15:00:00,304.35,10.19,101.32,315.87,7.1,11.4,9.8,50.5,38.7,AHU-A-01,normal
R00935,BLD-A,综合教学楼A,teaching,2026-01-30 18:00:00,239.77,9.39,78.98,252.86,7.5,12.7,6.3,43.1,39.6,AHU-A-01,normal
R00936,BLD-A,综合教学楼A,teaching,2026-01-30 21:00:00,245.64,9.57,81.66,238.97,6.9,11.5,4.4,47.6,1.6,AHU-A-01,normal
R00937,BLD-B,行政办公楼B,office,2026-01-30 00:00:00,219.67,7.59,71.96,220.48,6.4,11.9,2.0,49.0,3.9,CH-B-02,normal
R00938,BLD-B,行政办公楼B,office,2026-01-30 03:00:00,235.02,7.84,77.6,236.11,6.2,11.1,2.3,37.5,3.3,CH-B-02,normal
R00939,BLD-B,行政办公楼B,office,2026-01-30 06:00:00,231.22,7.58,75.43,236.4,7.4,11.4,1.7,47.4,27.5,CH-B-02,normal
R00940,BLD-B,行政办公楼B,office,2026-01-30 09:00:00,279.72,8.15,91.99,271.51,7.3,11.5,7.2,49.7,27.6,CH-B-02,normal
R00941,BLD-B,行政办公楼B,office,2026-01-30 12:00:00,271.92,8.23,89.63,277.5,7.2,11.0,10.4,43.4,38.2,CH-B-02,normal
R00942,BLD-B,行政办公楼B,office,2026-01-30 15:00:00,255.77,7.96,83.59,260.5,6.7,12.8,9.4,41.1,38.1,CH-B-02,normal
R00943,BLD-B,行政办公楼B,office,2026-01-30 18:00:00,207.2,7.54,67.49,204.06,6.7,12.5,8.3,44.8,47.4,CH-B-02,normal
R00944,BLD-B,行政办公楼B,office,2026-01-30 21:00:00,263.02,7.47,78.42,186.34,6.3,11.9,4.1,38.2,4.7,CH-B-02,abnormal
R00945,BLD-C,图书信息楼C,library,2026-01-30 00:00:00,342.36,9.01,110.31,356.1,6.8,12.0,1.7,43.4,7.4,CT-C-03,normal
R00946,BLD-C,图书信息楼C,library,2026-01-30 03:00:00,393.39,8.55,114.35,299.55,6.0,12.2,1.0,45.5,7.8,CT-C-03,abnormal
R00947,BLD-C,图书信息楼C,library,2026-01-30 06:00:00,339.69,8.86,108.62,344.49,6.2,11.1,3.2,44.5,48.1,CT-C-03,normal
R00948,BLD-C,图书信息楼C,library,2026-01-30 09:00:00,407.25,9.39,130.77,401.42,6.0,12.7,7.0,45.3,56.0,CT-C-03,normal
R00949,BLD-C,图书信息楼C,library,2026-01-30 12:00:00,407.39,9.57,131.38,411.0,7.4,12.0,9.6,45.3,60.9,CT-C-03,normal
R00950,BLD-C,图书信息楼C,library,2026-01-30 15:00:00,357.69,9.03,113.69,323.25,6.1,12.7,9.6,49.7,63.2,CT-C-03,normal
R00951,BLD-C,图书信息楼C,library,2026-01-30 18:00:00,321.56,8.87,102.83,327.37,6.1,12.5,7.0,41.4,79.8,CT-C-03,normal
R00952,BLD-C,图书信息楼C,library,2026-01-30 21:00:00,333.88,8.95,107.4,332.39,6.2,11.8,2.4,39.7,8.1,CT-C-03,normal
R00953,BLD-D,科研实验楼D,lab,2026-01-30 00:00:00,416.96,11.39,139.15,400.08,7.0,12.5,2.1,39.8,11.2,FCU-D-04,normal
R00954,BLD-D,科研实验楼D,lab,2026-01-30 03:00:00,403.21,11.16,133.91,409.3,6.6,12.3,1.3,47.3,10.2,FCU-D-04,normal
R00955,BLD-D,科研实验楼D,lab,2026-01-30 06:00:00,432.54,11.42,143.93,408.34,6.5,11.8,3.5,42.5,55.5,FCU-D-04,normal
R00956,BLD-D,科研实验楼D,lab,2026-01-30 09:00:00,517.13,11.96,172.27,531.36,6.8,11.5,5.6,40.1,66.1,FCU-D-04,normal
R00957,BLD-D,科研实验楼D,lab,2026-01-30 12:00:00,505.69,12.12,169.01,485.68,7.4,12.5,9.1,47.1,69.9,FCU-D-04,normal
R00958,BLD-D,科研实验楼D,lab,2026-01-30 15:00:00,454.98,11.66,150.62,427.61,6.2,11.7,10.3,41.9,78.2,FCU-D-04,normal
R00959,BLD-D,科研实验楼D,lab,2026-01-30 18:00:00,418.02,11.46,139.2,407.45,6.1,11.9,6.3,46.4,90.5,FCU-D-04,normal
R00960,BLD-D,科研实验楼D,lab,2026-01-30 21:00:00,407.49,11.28,135.7,405.06,6.1,12.6,2.3,38.1,8.9,FCU-D-04,normal
R00961,BLD-A,综合教学楼A,teaching,2026-01-31 00:00:00,223.94,9.24,74.43,229.4,6.4,12.7,1.8,41.6,1.8,AHU-A-01,normal
R00962,BLD-A,综合教学楼A,teaching,2026-01-31 03:00:00,210.02,9.01,69.34,213.14,7.3,11.1,2.2,38.1,2.0,AHU-A-01,normal
R00963,BLD-A,综合教学楼A,teaching,2026-01-31 06:00:00,219.86,9.04,72.35,218.54,7.0,12.6,2.9,37.7,10.5,AHU-A-01,normal
R00964,BLD-A,综合教学楼A,teaching,2026-01-31 09:00:00,273.94,9.79,91.07,294.08,6.5,12.2,7.5,46.1,15.8,AHU-A-01,normal
R00965,BLD-A,综合教学楼A,teaching,2026-01-31 12:00:00,256.64,9.66,85.04,240.3,6.2,10.9,9.8,45.1,16.3,AHU-A-01,normal
R00966,BLD-A,综合教学楼A,teaching,2026-01-31 15:00:00,266.75,9.95,89.02,275.33,6.7,12.1,11.5,45.0,22.1,AHU-A-01,normal
R00967,BLD-A,综合教学楼A,teaching,2026-01-31 18:00:00,209.85,9.15,69.29,209.19,6.0,11.2,8.0,43.8,24.2,AHU-A-01,normal
R00968,BLD-A,综合教学楼A,teaching,2026-01-31 21:00:00,288.5,9.31,87.8,229.18,6.9,11.3,2.5,49.2,1.6,AHU-A-01,abnormal
R00969,BLD-B,行政办公楼B,office,2026-01-31 00:00:00,205.0,7.55,67.64,208.65,7.1,12.8,2.5,36.5,1.5,CH-B-02,normal
R00970,BLD-B,行政办公楼B,office,2026-01-31 03:00:00,260.0,7.51,78.3,189.03,6.7,11.8,2.2,43.9,2.3,CH-B-02,abnormal
R00971,BLD-B,行政办公楼B,office,2026-01-31 06:00:00,214.19,7.56,70.44,213.07,7.1,11.9,3.1,45.7,15.9,CH-B-02,normal
R00972,BLD-B,行政办公楼B,office,2026-01-31 09:00:00,239.7,7.73,78.45,234.98,6.7,11.8,6.1,39.2,19.3,CH-B-02,normal
R00973,BLD-B,行政办公楼B,office,2026-01-31 12:00:00,225.45,7.75,73.83,217.12,6.3,11.6,10.4,51.0,17.8,CH-B-02,normal
R00974,BLD-B,行政办公楼B,office,2026-01-31 15:00:00,223.68,7.68,73.09,224.59,7.3,12.1,9.7,53.5,22.5,CH-B-02,normal
R00975,BLD-B,行政办公楼B,office,2026-01-31 18:00:00,194.95,7.41,63.78,202.18,7.0,12.3,6.4,48.4,28.8,CH-B-02,normal
R00976,BLD-B,行政办公楼B,office,2026-01-31 21:00:00,199.73,7.54,65.87,193.56,7.1,12.2,4.0,48.6,2.4,CH-B-02,normal
R00977,BLD-C,图书信息楼C,library,2026-01-31 00:00:00,305.16,8.55,97.25,291.25,7.5,11.5,1.4,43.5,5.1,CT-C-03,normal
R00978,BLD-C,图书信息楼C,library,2026-01-31 03:00:00,301.46,8.47,95.81,284.56,6.2,12.5,0.6,35,7.7,CT-C-03,normal
R00979,BLD-C,图书信息楼C,library,2026-01-31 06:00:00,312.58,8.59,99.32,305.84,6.2,11.3,3.8,37.6,37.0,CT-C-03,normal
R00980,BLD-C,图书信息楼C,library,2026-01-31 09:00:00,388.05,9.13,123.97,395.3,6.4,11.2,5.8,43.0,39.4,CT-C-03,normal
R00981,BLD-C,图书信息楼C,library,2026-01-31 12:00:00,374.56,9.23,120.01,385.12,6.7,11.8,9.8,50.2,54.5,CT-C-03,normal
R00982,BLD-C,图书信息楼C,library,2026-01-31 15:00:00,345.04,8.99,109.79,345.68,7.4,12.5,11.2,43.3,60.4,CT-C-03,normal
R00983,BLD-C,图书信息楼C,library,2026-01-31 18:00:00,305.24,8.63,97.12,311.04,6.2,11.5,6.2,47.2,70.7,CT-C-03,normal
R00984,BLD-C,图书信息楼C,library,2026-01-31 21:00:00,311.27,8.72,99.71,308.29,6.5,11.2,3.2,46.5,5.1,CT-C-03,normal
R00985,BLD-D,科研实验楼D,lab,2026-01-31 00:00:00,389.75,11.12,129.33,378.05,7.2,11.5,3.2,42.1,11.6,FCU-D-04,normal
R00986,BLD-D,科研实验楼D,lab,2026-01-31 03:00:00,379.69,10.87,125.23,372.12,7.0,11.2,1.3,40.1,11.5,FCU-D-04,normal
R00987,BLD-D,科研实验楼D,lab,2026-01-31 06:00:00,421.37,11.28,139.79,418.47,6.6,11.8,3.4,39.6,61.6,FCU-D-04,normal
R00988,BLD-D,科研实验楼D,lab,2026-01-31 09:00:00,512.63,12.04,171.05,492.82,6.0,12.4,7.2,44.1,58.5,FCU-D-04,normal
R00989,BLD-D,科研实验楼D,lab,2026-01-31 12:00:00,440.06,11.5,145.14,419.32,6.1,12.3,10.4,45.7,83.4,FCU-D-04,normal
R00990,BLD-D,科研实验楼D,lab,2026-01-31 15:00:00,475.32,11.92,158.23,488.2,7.1,12.2,10.7,54.1,77.9,FCU-D-04,normal
R00991,BLD-D,科研实验楼D,lab,2026-01-31 18:00:00,499.26,11.19,151.08,378.39,6.5,12.3,7.4,44.8,95,FCU-D-04,abnormal
R00992,BLD-D,科研实验楼D,lab,2026-01-31 21:00:00,359.62,10.82,118.44,379.79,7.1,11.7,4.3,40.9,10.5,FCU-D-04,normal
R00993,BLD-A,综合教学楼A,teaching,2026-02-01 00:00:00,222.89,9.22,74.03,230.46,7.3,12.4,1.7,46.2,1.8,AHU-A-01,normal
